_step,_runtime,lm_eval_before_temp=0.0/exact_match_strict_match,lm_eval_before_temp=0.0/exact_match_flexible_extract,_timestamp,lm_eval_before_temp=0.316/exact_match_flexible_extract,lm_eval_before_temp=0.316/exact_match_strict_match,lm_eval_before_temp=1.0/exact_match_flexible_extract,lm_eval_before_temp=1.0/exact_match_strict_match,eval/loss,train/num_input_tokens_seen,eval/num_tokens,eval/model_preparation_time,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime,train/global_step,eval_before/eval_model_preparation_time,eval_before/eval_samples_per_second,eval_before/eval_runtime,eval_before/eval_steps_per_second,eval_before/eval_loss,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/train_tokens_per_second,train/learning_rate,train/epoch,eval_after/eval_model_preparation_time,eval_after/eval_steps_per_second,eval_after/eval_samples_per_second,eval_after/eval_runtime,eval_after/eval_loss,lm_eval_after_temp=0.0/exact_match_flexible_extract,lm_eval_after_temp=0.0/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_strict_match,run_id,model_fitting_iteration
290,14649.739586467,,,1754309954.0760944,,,,,0.041012950241565704,10411866.0,8744992.0,0.0079,1.373,43.669,0.9914324989444331,27.6854,715.0,,,,,,,,,,,,37.634710743801655,,,,,,,,,,,,4s2y3lve,0
291,14749.063304956,,,1754310053.3998964,,,,,,10484972.0,,,,,,,720.0,,,,,,0.9900204584002494,8806743.0,1.4848,54.75,730.512,1.41e-05,37.89917355371901,,,,,,,,,,,,4s2y3lve,0
292,14776.842452866,,,1754310081.178693,,,,,0.04088212177157402,10484972.0,8806743.0,0.0079,1.368,43.539,0.9915261707807842,27.7683,720.0,,,,,,,,,,,,37.89917355371901,,,,,,,,,,,,4s2y3lve,0
293,14873.395317034,,,1754310177.731897,,,,,,10555435.0,,,,,,,725.0,,,,,,0.9904850482181379,8867042.0,1.4226,36.75,729.105,1.41e-05,38.158677685950416,,,,,,,,,,,,4s2y3lve,0
294,14901.162056381,,,1754310205.4985404,,,,,0.04110565781593323,10555435.0,8867042.0,0.0079,1.369,43.557,0.9914591500633642,27.7565,725.0,,,,,,,,,,,,38.158677685950416,,,,,,,,,,,,4s2y3lve,0
295,14950.342649192,,,1754310254.6792495,,,,,,10629977.0,,,,,,,730.0,,,,,,0.9905513979494571,8929750.0,1.3899,33.25,730.372,1.41e-05,38.42314049586777,,,,,,,,,,,,4s2y3lve,0
296,14978.08673241,,,1754310282.4232113,,,,,0.040948837995529175,10629977.0,8929750.0,0.0079,1.37,43.594,0.9915015415141457,27.7334,730.0,,,,,,,,,,,,38.42314049586777,,,,,,,,,,,,4s2y3lve,0
297,15027.415919019,,,1754310331.7524946,,,,,,10703821.0,,,,,,,735.0,,,,,,0.9904154319316149,8990778.0,1.4883,71.5,731.572,1.41e-05,38.687603305785125,,,,,,,,,,,,4s2y3lve,0
298,15055.131706502,,,1754310359.4682324,,,,,0.04095130041241646,10703821.0,8990778.0,0.0079,1.372,43.638,0.9914289995243675,27.7053,735.0,,,,,,,,,,,,38.687603305785125,,,,,,,,,,,,4s2y3lve,0
299,15104.569700858,,,1754310408.9062462,,,,,,10776385.0,,,,,,,740.0,,,,,,0.9896320592612028,9051328.0,1.5328,74.0,732.668,1.41e-05,38.95206611570248,,,,,,,,,,,,4s2y3lve,0
300,15132.415008638,,,1754310436.7515056,,,,,0.04078074172139168,10776385.0,9051328.0,0.0079,1.365,43.435,0.9914836993342951,27.8344,740.0,,,,,,,,,,,,38.95206611570248,,,,,,,,,,,,4s2y3lve,0
301,15230.002343094,,,1754310534.3388953,,,,,,10847540.0,,,,,,,745.0,,,,,,0.9905568945939374,9110913.0,1.4141,90.0,731.269,1.41e-05,39.211570247933885,,,,,,,,,,,,4s2y3lve,0
302,15257.8011147,,,1754310562.1376297,,,,,0.040935173630714417,10847540.0,9110913.0,0.0079,1.368,43.51,0.9914047765104395,27.787,745.0,,,,,,,,,,,,39.211570247933885,,,,,,,,,,,,4s2y3lve,0
289,14622.043740848,,,1754309926.3803113,,,,,,10411866.0,,,,,,,715.0,,,,,,0.9905516926199198,8744992.0,1.4408,50.25,731.895,1.41e-05,37.634710743801655,,,,,,,,,,,,4s2y3lve,0
210,11217.196634256,,,1754306521.533126,,,,,0.04297461733222008,7499085.0,6299145.0,0.0079,1.374,43.703,0.991120779200604,27.664,515.0,,,,,,,,,,,,27.105785123966943,,,,,,,,,,,,4s2y3lve,0
209,11189.521418943,,,1754306493.8579879,,,,,,7499085.0,,,,,,,515.0,,,,,,0.9899779019082428,6299145.0,1.532,82.5,694.786,1.41e-05,27.105785123966943,,,,,,,,,,,,4s2y3lve,0
208,11139.368998802,,,1754306443.7055337,,,,,0.04300839453935623,7425007.0,6238083.0,0.0079,1.369,43.549,0.9912590102145546,27.7621,510.0,,,,,,,,,,,,26.846280991735537,,,,,,,,,,,,4s2y3lve,0
116,6928.804972102,,,1754302233.1414363,,,,,0.047406237572431564,4078697.0,3424224.0,0.0079,1.367,43.487,0.9905284345149994,27.8011,280.0,,,,,,,,,,,,14.740495867768596,,,,,,,,,,,,4s2y3lve,0
117,7024.378049152,,,1754302328.714563,,,,,,4151759.0,,,,,,,285.0,,,,,,0.9885041132854049,3485490.0,1.7351,122.0,626.375,1.41e-05,15.0,,,,,,,,,,,,4s2y3lve,0
118,7052.114710648,,,1754302356.4512265,,,,,0.04634610190987587,4151759.0,3485490.0,0.0079,1.371,43.606,0.9909149094631797,27.7258,285.0,,,,,,,,,,,,15.0,,,,,,,,,,,,4s2y3lve,0
119,7149.11118665,,,1754302453.4477286,,,,,,4227591.0,,,,,,,290.0,,,,,,0.9906055379658938,3548587.0,1.554,103.0,626.035,1.41e-05,15.264462809917354,,,,,,,,,,,,4s2y3lve,0
120,7176.867416047,,,1754302481.203897,,,,,0.04661804437637329,4227591.0,3548587.0,0.0079,1.37,43.576,0.9907053552175823,27.7448,290.0,,,,,,,,,,,,15.264462809917354,,,,,,,,,,,,4s2y3lve,0
121,7227.872224531,,,1754302532.2087972,,,,,,4300193.0,,,,,,,295.0,,,,,,0.9894747581332922,3609997.0,1.6614,86.5,629.444,1.41e-05,15.52892561983471,,,,,,,,,,,,4s2y3lve,0
122,7255.645861313,,,1754302559.9823291,,,,,0.04708852991461754,4300193.0,3609997.0,0.0079,1.369,43.546,0.9906627912270395,27.7638,295.0,,,,,,,,,,,,15.52892561983471,,,,,,,,,,,,4s2y3lve,0
123,7306.480081562,,,1754302610.8165295,,,,,,4371243.0,,,,,,,300.0,,,,,,0.9889413040131331,3670887.0,1.7445,91.5,632.566,1.41e-05,15.793388429752067,,,,,,,,,,,,4s2y3lve,0
124,7334.290384065,,,1754302638.6268663,,,,,0.046578433364629745,4371243.0,3670887.0,0.0079,1.367,43.49,0.9907364123745969,27.7997,300.0,,,,,,,,,,,,15.793388429752067,,,,,,,,,,,,4s2y3lve,0
125,7384.459229537,,,1754302688.79575,,,,,,4443521.0,,,,,,,305.0,,,,,,0.9884621303552276,3731230.0,1.7979,73.5,635.85,1.41e-05,16.05289256198347,,,,,,,,,,,,4s2y3lve,0
126,7412.296297543,,,1754302716.632777,,,,,0.046689409762620926,4443521.0,3731230.0,0.0079,1.366,43.449,0.9909064942284634,27.8258,305.0,,,,,,,,,,,,16.05289256198347,,,,,,,,,,,,4s2y3lve,0
127,7462.885676323,,,1754302767.221757,,,,,,4514423.0,,,,,,,310.0,,,,,,0.9903003126382828,3791701.0,1.5716,111.0,638.827,1.41e-05,16.317355371900828,,,,,,,,,,,,4s2y3lve,0
128,7490.633117246,,,1754302794.9696577,,,,,0.04602012783288956,4514423.0,3791701.0,0.0079,1.37,43.587,0.9907852803405962,27.7374,310.0,,,,,,,,,,,,16.317355371900828,,,,,,,,,,,,4s2y3lve,0
115,6900.993427269,,,1754302205.3299477,,,,,,4078697.0,,,,,,,280.0,,,,,,0.9884371675550938,3424224.0,1.8527,95.5,627.024,1.41e-05,14.740495867768596,,,,,,,,,,,,4s2y3lve,0
129,7584.135745615,,,1754302888.4722967,,,,,,4587431.0,,,,,,,315.0,,,,,,0.9893450770527125,3852791.0,1.6663,67.5,638.208,1.41e-05,16.581818181818182,,,,,,,,,,,,4s2y3lve,0
131,7705.236336247,,,1754303009.572892,,,,,,4661013.0,,,,,,,320.0,,,,,,0.9891657255589962,3914595.0,1.7146,69.5,637.701,1.41e-05,16.846280991735537,,,,,,,,,,,,4s2y3lve,0
132,7733.019950699,,,1754303037.3564386,,,,,0.04528401046991348,4661013.0,3914595.0,0.0079,1.368,43.531,0.9909363090991974,27.7735,320.0,,,,,,,,,,,,16.846280991735537,,,,,,,,,,,,4s2y3lve,0
133,7827.398254734,,,1754303131.734728,,,,,,4733123.0,,,,,,,325.0,,,,,,0.9892114066773918,3974949.0,1.6611,68.5,636.921,1.41e-05,17.105785123966943,,,,,,,,,,,,4s2y3lve,0
134,7855.513206563,,,1754303159.8497505,,,,,0.04524267092347145,4733123.0,3974949.0,0.0079,1.352,43.019,0.990971282908791,28.1038,325.0,,,,,,,,,,,,17.105785123966943,,,,,,,,,,,,4s2y3lve,0
135,7951.25566025,,,1754303255.5922437,,,,,,4807769.0,,,,,,,330.0,,,,,,0.9906900141388177,4036728.0,1.4835,48.75,636.36,1.41e-05,17.370247933884297,,,,,,,,,,,,4s2y3lve,0
136,7979.00237107,,,1754303283.338865,,,,,0.045776620507240295,4807769.0,4036728.0,0.0079,1.37,43.59,0.9908460535501179,27.736,330.0,,,,,,,,,,,,17.370247933884297,,,,,,,,,,,,4s2y3lve,0
137,8029.421380277,,,1754303333.7579165,,,,,,4878761.0,,,,,,,335.0,,,,,,0.9888385858386755,4096077.0,1.7344,95.5,639.144,1.41e-05,17.63471074380165,,,,,,,,,,,,4s2y3lve,0
138,8057.152253316,,,1754303361.488763,,,,,0.04567859321832657,4878761.0,4096077.0,0.0079,1.371,43.614,0.9909404814243317,27.7203,335.0,,,,,,,,,,,,17.63471074380165,,,,,,,,,,,,4s2y3lve,0
139,8107.712935648,,,1754303412.049318,,,,,,4952961.0,,,,,,,340.0,,,,,,0.9894574988633394,4158591.0,1.7417,102.0,642.277,1.41e-05,17.89917355371901,,,,,,,,,,,,4s2y3lve,0
140,8135.502586294,,,1754303439.8391206,,,,,0.044647879898548126,4952961.0,4158591.0,0.0079,1.368,43.521,0.9911141238714519,27.7795,340.0,,,,,,,,,,,,17.89917355371901,,,,,,,,,,,,4s2y3lve,0
141,8230.745210602,,,1754303535.0817218,,,,,,5026532.0,,,,,,,345.0,,,,,,0.9904738638051755,4220099.0,1.5234,39.75,641.581,1.41e-05,18.158677685950412,,,,,,,,,,,,4s2y3lve,0
142,8258.493751938,,,1754303562.8300068,,,,,0.04525858908891678,5026532.0,4220099.0,0.0079,1.37,43.588,0.9909456560486242,27.7367,345.0,,,,,,,,,,,,18.158677685950412,,,,,,,,,,,,4s2y3lve,0
143,8308.792015263,,,1754303613.1285841,,,,,,5100250.0,,,,,,,350.0,,,,,,0.9902999822050333,4282322.0,1.4981,67.5,644.569,1.41e-05,18.42314049586777,,,,,,,,,,,,4s2y3lve,0
130,7611.944753486,,,1754302916.2812152,,,,,0.0458693653345108,4587431.0,3852791.0,0.0079,1.367,43.491,0.9908537801943327,27.7986,315.0,,,,,,,,,,,,16.581818181818182,,,,,,,,,,,,4s2y3lve,0
144,8336.588240943,,,1754303640.9244416,,,,,0.045909859240055084,5100250.0,4282322.0,0.0079,1.368,43.512,0.990840566785712,27.7855,350.0,,,,,,,,,,,,18.42314049586777,,,,,,,,,,,,4s2y3lve,0
114,6851.34455533,,,1754302155.6810374,,,,,0.04855845868587494,4006141.0,3363409.0,0.0079,1.369,43.55,0.9903339163253182,27.761,275.0,,,,,,,,,,,,14.47603305785124,,,,,,,,,,,,4s2y3lve,0
112,6773.367560159,,,1754302077.704064,,,,,0.04822905361652374,3933891.0,3302323.0,0.0079,1.368,43.509,0.9903698391035983,27.7872,270.0,,,,,,,,,,,,14.211570247933885,,,,,,,,,,,,4s2y3lve,0
84,5213.043963041,,,1754300517.380443,,,,,0.058503732085227966,2913907.0,2446330.0,0.0079,1.372,43.651,0.9885359077077163,27.6969,200.0,,,,,,,,,,,,10.52892561983471,,,,,,,,,,,,4s2y3lve,0
85,5305.502190512,,,1754300609.838784,,,,,,2987767.0,,,,,,,205.0,,,,,,0.98533845692873,2507574.0,2.2921,86.5,608.586,1.41e-05,10.793388429752067,,,,,,,,,,,,4s2y3lve,0
86,5333.148719297,,,1754300637.485188,,,,,0.05635711923241615,2987767.0,2507574.0,0.0079,1.375,43.746,0.9889509395549172,27.6366,205.0,,,,,,,,,,,,10.793388429752067,,,,,,,,,,,,4s2y3lve,0
87,5425.077846066,,,1754300729.4143968,,,,,,3060404.0,,,,,,,210.0,,,,,,0.985939923745052,2568510.0,2.1125,81.0,608.559,1.41e-05,11.052892561983471,,,,,,,,,,,,4s2y3lve,0
88,5452.748211557,,,1754300757.084676,,,,,0.05467072129249573,3060404.0,2568510.0,0.0079,1.374,43.711,0.9894305012728039,27.659,210.0,,,,,,,,,,,,11.052892561983471,,,,,,,,,,,,4s2y3lve,0
89,5545.805477447,,,1754300850.1420538,,,,,,3135290.0,,,,,,,215.0,,,,,,0.9887832995504141,2631557.0,1.814,105.5,608.834,1.41e-05,11.317355371900826,,,,,,,,,,,,4s2y3lve,0
90,5573.462407132,,,1754300877.7989116,,,,,0.05522145703434944,3135290.0,2631557.0,0.0079,1.375,43.731,0.9890659388742948,27.6462,215.0,,,,,,,,,,,,11.317355371900826,,,,,,,,,,,,4s2y3lve,0
91,5620.879810986,,,1754300925.2162287,,,,,,3207602.0,,,,,,,220.0,,,,,,0.9869411498308182,2692744.0,2.084,125.0,613.926,1.41e-05,11.581818181818182,,,,,,,,,,,,4s2y3lve,0
92,5648.544425519,,,1754300952.880922,,,,,0.054245930165052414,3207602.0,2692744.0,0.0079,1.374,43.718,0.9894842677994778,27.6543,220.0,,,,,,,,,,,,11.581818181818182,,,,,,,,,,,,4s2y3lve,0
93,5740.216200648,,,1754301044.5527604,,,,,,3279622.0,,,,,,,225.0,,,,,,0.9862390253692865,2753279.0,2.1933,133.0,613.694,1.41e-05,11.846280991735537,,,,,,,,,,,,4s2y3lve,0
94,5767.854970346,,,1754301072.191466,,,,,0.052852001041173935,3279622.0,2753279.0,0.0079,1.375,43.759,0.9898296688732348,27.6284,225.0,,,,,,,,,,,,11.846280991735537,,,,,,,,,,,,4s2y3lve,0
95,5857.823475499,,,1754301162.1600235,,,,,,3348641.0,,,,,,,230.0,,,,,,0.9876721573483412,2812412.0,1.9353,116.5,613.116,1.41e-05,12.105785123966943,,,,,,,,,,,,4s2y3lve,0
96,5885.469023969,,,1754301189.8055394,,,,,0.05201397091150284,3348641.0,2812412.0,0.0079,1.375,43.75,0.9900263202817816,27.6344,230.0,,,,,,,,,,,,12.105785123966943,,,,,,,,,,,,4s2y3lve,0
113,6823.572801165,,,1754302127.9093368,,,,,,4006141.0,,,,,,,275.0,,,,,,0.9888878405094147,3363409.0,1.7276,72.5,623.288,1.41e-05,14.47603305785124,,,,,,,,,,,,4s2y3lve,0
97,5978.297942761,,,1754301282.6343632,,,,,,3423085.0,,,,,,,235.0,,,,,,0.989375413954258,2874984.0,1.7898,108.5,613.22,1.41e-05,12.370247933884297,,,,,,,,,,,,4s2y3lve,0
99,6098.299923301,,,1754301402.6364338,,,,,,3496285.0,,,,,,,240.0,,,,,,0.9879219602793455,2935889.0,1.9119,97.0,613.152,1.41e-05,12.634710743801653,,,,,,,,,,,,4s2y3lve,0
100,6126.002930373,,,1754301430.3394105,,,,,0.05166688561439514,3496285.0,2935889.0,0.0079,1.372,43.659,0.9898764412654074,27.692,240.0,,,,,,,,,,,,12.634710743801653,,,,,,,,,,,,4s2y3lve,0
101,6175.02876935,,,1754301479.3651276,,,,,,3570465.0,,,,,,,245.0,,,,,,0.9865235585719347,2997322.0,2.1244,121.5,617.847,1.41e-05,12.899173553719008,,,,,,,,,,,,4s2y3lve,0
102,6203.088932424,,,1754301507.4253333,,,,,0.05056503042578697,3570465.0,2997322.0,0.0079,1.355,43.112,0.9901971769960303,28.043,245.0,,,,,,,,,,,,12.899173553719008,,,,,,,,,,,,4s2y3lve,0
103,6301.547142636,,,1754301605.8836608,,,,,,3641028.0,,,,,,,250.0,,,,,,0.9882530368817081,3056580.0,1.8585,72.0,616.559,1.41e-05,13.158677685950414,,,,,,,,,,,,4s2y3lve,0
104,6329.27529282,,,1754301633.6117666,,,,,0.04876211658120155,3641028.0,3056580.0,0.0079,1.371,43.621,0.9904895503269998,27.7163,250.0,,,,,,,,,,,,13.158677685950414,,,,,,,,,,,,4s2y3lve,0
105,6426.394297818,,,1754301730.7308455,,,,,,3713434.0,,,,,,,255.0,,,,,,0.9889120336621999,3117676.0,1.7438,108.0,615.801,1.41e-05,13.423140495867768,,,,,,,,,,,,4s2y3lve,0
106,6454.138561297,,,1754301758.475044,,,,,0.049707189202308655,3713434.0,3117676.0,0.0079,1.37,43.594,0.9902080093559466,27.7334,255.0,,,,,,,,,,,,13.423140495867768,,,,,,,,,,,,4s2y3lve,0
107,6503.761726138,,,1754301808.0980773,,,,,,3788002.0,,,,,,,260.0,,,,,,0.9885836847126483,3180324.0,1.8016,120.0,620.21,1.41e-05,13.687603305785125,,,,,,,,,,,,4s2y3lve,0
108,6531.580105216,,,1754301835.9165897,,,,,0.04851002246141434,3788002.0,3180324.0,0.0079,1.367,43.477,0.9904026593032637,27.808,260.0,,,,,,,,,,,,13.687603305785125,,,,,,,,,,,,4s2y3lve,0
109,6624.979543277,,,1754301929.315564,,,,,,3861534.0,,,,,,,265.0,,,,,,0.9879932593554258,3241763.0,1.8912,99.5,619.945,1.41e-05,13.952066115702479,,,,,,,,,,,,4s2y3lve,0
110,6652.755784715,,,1754301957.0922961,,,,,0.04804307222366333,3861534.0,3241763.0,0.0079,1.369,43.543,0.9905988872051239,27.7658,265.0,,,,,,,,,,,,13.952066115702479,,,,,,,,,,,,4s2y3lve,0
111,6745.568897698,,,1754302049.9054298,,,,,,3933891.0,,,,,,,270.0,,,,,,0.9895959526869902,3302323.0,1.6524,76.5,619.567,1.41e-05,14.211570247933885,,,,,,,,,,,,4s2y3lve,0
98,6005.95956571,,,1754301310.2960567,,,,,0.05147102102637291,3423085.0,2874984.0,0.0079,1.374,43.723,0.989902913570404,27.6514,235.0,,,,,,,,,,,,12.370247933884297,,,,,,,,,,,,4s2y3lve,0
395,19195.614782483,,,1754314499.9513535,,,,,,14274776.0,,,,,,,980.0,,,,,,0.9906370274722576,11986520.0,1.414,58.0,759.318,1.41e-05,51.58181818181818,,,,,,,,,,,,4s2y3lve,0
145,8386.450549303,,,1754303690.7869534,,,,,,5174550.0,,,,,,,355.0,,,,,,0.9894025769084692,4343783.0,1.6799,83.0,647.604,1.41e-05,18.687603305785125,,,,,,,,,,,,4s2y3lve,0
147,8464.141139732,,,1754303768.4776585,,,,,,5245252.0,,,,,,,360.0,,,,,,0.9884462218731642,4403239.0,1.8449,60.25,650.131,1.41e-05,18.95206611570248,,,,,,,,,,,,4s2y3lve,0
180,9942.17832272,,,1754305246.5148444,,,,,0.04344338923692703,6408139.0,5382840.0,0.0079,1.37,43.596,0.9911302171255413,27.732,440.0,,,,,,,,,,,,23.158677685950412,,,,,,,,,,,,4s2y3lve,0
181,9992.592455141,,,1754305296.9288688,,,,,,6479999.0,,,,,,,445.0,,,,,,0.9899717453867197,5443221.0,1.5577,69.5,675.25,1.41e-05,23.42314049586777,,,,,,,,,,,,4s2y3lve,0
182,10020.376850155,,,1754305324.7133093,,,,,0.043746255338191986,6479999.0,5443221.0,0.0079,1.368,43.53,0.9911178397504907,27.7739,445.0,,,,,,,,,,,,23.42314049586777,,,,,,,,,,,,4s2y3lve,0
183,10071.149699727,,,1754305375.4862235,,,,,,6553827.0,,,,,,,450.0,,,,,,0.9897062700241804,5505547.0,1.5445,72.5,677.398,1.41e-05,23.687603305785125,,,,,,,,,,,,4s2y3lve,0
184,10098.913649566,,,1754305403.2501864,,,,,0.04329848662018776,6553827.0,5505547.0,0.0079,1.369,43.562,0.991208404302597,27.7535,450.0,,,,,,,,,,,,23.687603305785125,,,,,,,,,,,,4s2y3lve,0
185,10149.698227004,,,1754305454.0347135,,,,,,6624327.0,,,,,,,455.0,,,,,,0.9889577101916075,5565279.0,1.7042,69.5,679.171,1.41e-05,23.95206611570248,,,,,,,,,,,,4s2y3lve,0
186,10177.420691668,,,1754305481.7571974,,,,,0.04264562577009201,6624327.0,5565279.0,0.0079,1.371,43.626,0.9913385353590313,27.7128,455.0,,,,,,,,,,,,23.95206611570248,,,,,,,,,,,,4s2y3lve,0
187,10278.062187702,,,1754305582.3986888,,,,,,6699631.0,,,,,,,460.0,,,,,,0.9907435004118901,5627781.0,1.4224,38.25,677.969,1.41e-05,24.211570247933885,,,,,,,,,,,,4s2y3lve,0
188,10305.841822826,,,1754305610.1783104,,,,,0.042171671986579895,6699631.0,5627781.0,0.0079,1.368,43.539,0.9913335913106015,27.7683,460.0,,,,,,,,,,,,24.211570247933885,,,,,,,,,,,,4s2y3lve,0
189,10409.12016002,,,1754305713.456746,,,,,,6774071.0,,,,,,,465.0,,,,,,0.9902695082128048,5690114.0,1.4584,109.5,676.529,1.41e-05,24.47603305785124,,,,,,,,,,,,4s2y3lve,0
190,10436.878905165,,,1754305741.2154121,,,,,0.043165307492017746,6774071.0,5690114.0,0.0079,1.369,43.57,0.9912274746518386,27.7483,465.0,,,,,,,,,,,,24.47603305785124,,,,,,,,,,,,4s2y3lve,0
191,10487.268043517,,,1754305791.6045318,,,,,,6846407.0,,,,,,,470.0,,,,,,0.9896038196980953,5750999.0,1.599,64.5,678.458,1.41e-05,24.740495867768594,,,,,,,,,,,,4s2y3lve,0
192,10515.041682613,,,1754305819.3781946,,,,,0.042409081012010574,6846407.0,5750999.0,0.0079,1.369,43.546,0.9913179748936704,27.7635,470.0,,,,,,,,,,,,24.740495867768594,,,,,,,,,,,,4s2y3lve,0
179,9914.435103802,,,1754305218.7716386,,,,,,6408139.0,,,,,,,440.0,,,,,,0.9907682143199216,5382840.0,1.5149,50.0,673.245,1.41e-05,23.158677685950412,,,,,,,,,,,,4s2y3lve,0
193,10564.846177275,,,1754305869.1826565,,,,,,6915121.0,,,,,,,475.0,,,,,,0.9888277676454775,5809150.0,1.6569,72.5,680.04,1.41e-05,25.0,,,,,,,,,,,,4s2y3lve,0
195,10643.286959668,,,1754305947.6235178,,,,,,6988243.0,,,,,,,480.0,,,,,,0.9904797583818435,5870470.0,1.432,55.0,681.97,1.41e-05,25.264462809917354,,,,,,,,,,,,4s2y3lve,0
196,10671.03757888,,,1754305975.374083,,,,,0.04237057641148567,6988243.0,5870470.0,0.0079,1.37,43.584,0.9913481175899506,27.7396,480.0,,,,,,,,,,,,25.264462809917354,,,,,,,,,,,,4s2y3lve,0
197,10721.437667123,,,1754306025.7742288,,,,,,7061607.0,,,,,,,485.0,,,,,,0.9899393007159233,5932165.0,1.5149,137.0,683.914,1.41e-05,25.52892561983471,,,,,,,,,,,,4s2y3lve,0
198,10749.14102409,,,1754306053.4775062,,,,,0.04281517490744591,7061607.0,5932165.0,0.0079,1.372,43.657,0.9912007937305852,27.6931,485.0,,,,,,,,,,,,25.52892561983471,,,,,,,,,,,,4s2y3lve,0
199,10799.662520275,,,1754306103.9988153,,,,,,7133585.0,,,,,,,490.0,,,,,,0.9899686884135008,5992748.0,1.5944,78.0,685.69,1.41e-05,25.793388429752067,,,,,,,,,,,,4s2y3lve,0
200,10827.423801624,,,1754306131.7600756,,,,,0.042853809893131256,7133585.0,5992748.0,0.0079,1.369,43.566,0.9913214460799569,27.7509,490.0,,,,,,,,,,,,25.793388429752067,,,,,,,,,,,,4s2y3lve,0
201,10877.344621817,,,1754306181.6811888,,,,,,7206145.0,,,,,,,495.0,,,,,,0.9898599291303355,6053960.0,1.5301,38.25,687.531,1.41e-05,26.05289256198347,,,,,,,,,,,,4s2y3lve,0
202,10905.132669049,,,1754306209.469156,,,,,0.04250190407037735,7206145.0,6053960.0,0.0079,1.368,43.525,0.9913196359810076,27.777,495.0,,,,,,,,,,,,26.05289256198347,,,,,,,,,,,,4s2y3lve,0
203,10954.905157659,,,1754306259.2415981,,,,,,7277393.0,,,,,,,500.0,,,,,,0.9906713649630546,6113597.0,1.4924,65.0,689.228,1.41e-05,26.317355371900828,,,,,,,,,,,,4s2y3lve,0
204,10982.658240385,,,1754306286.9946437,,,,,0.043122585862874985,7277393.0,6113597.0,0.0079,1.37,43.578,0.9911652756364722,27.7431,500.0,,,,,,,,,,,,26.317355371900828,,,,,,,,,,,,4s2y3lve,0
205,11032.941486969,,,1754306337.277902,,,,,,7350343.0,,,,,,,505.0,,,,,,0.9898412607610225,6175038.0,1.5568,65.0,691.03,1.41e-05,26.581818181818182,,,,,,,,,,,,4s2y3lve,0
206,11060.610631358,,,1754306364.947144,,,,,0.04357863590121269,7350343.0,6175038.0,0.0079,1.374,43.711,0.991144376365762,27.6592,505.0,,,,,,,,,,,,26.581818181818182,,,,,,,,,,,,4s2y3lve,0
207,11111.596153241,,,1754306415.932739,,,,,,7425007.0,,,,,,,510.0,,,,,,0.9897903341799974,6238083.0,1.5759,78.5,692.925,1.41e-05,26.846280991735537,,,,,,,,,,,,4s2y3lve,0
194,10592.558269553,,,1754305896.8947704,,,,,0.04219882935285568,6915121.0,5809150.0,0.0079,1.372,43.643,0.9913701760141473,27.7021,475.0,,,,,,,,,,,,25.0,,,,,,,,,,,,4s2y3lve,0
146,8414.13133034,,,1754303718.4678335,,,,,0.04523440822958946,5174550.0,4343783.0,0.0079,1.373,43.692,0.9909723573609402,27.6709,355.0,,,,,,,,,,,,18.687603305785125,,,,,,,,,,,,4s2y3lve,0
178,9864.500530493,,,1754305168.8370643,,,,,0.04402953386306763,6334183.0,5321108.0,0.0079,1.368,43.518,0.9911921808594152,27.7814,435.0,,,,,,,,,,,,22.89917355371901,,,,,,,,,,,,4s2y3lve,0
176,9786.898735343,,,1754305091.2352266,,,,,0.044415492564439774,6262137.0,5259894.0,0.0079,1.371,43.62,0.9910723268985748,27.7163,430.0,,,,,,,,,,,,22.63471074380165,,,,,,,,,,,,4s2y3lve,0
148,8491.932579831,,,1754303796.269082,,,,,0.04426731541752815,5245252.0,4403239.0,0.0079,1.368,43.518,0.9911000069818998,27.7817,360.0,,,,,,,,,,,,18.95206611570248,,,,,,,,,,,,4s2y3lve,0
149,8591.714893617,,,1754303896.051469,,,,,,5317764.0,,,,,,,365.0,,,,,,0.9901778576480356,4464221.0,1.5028,62.75,648.858,1.41e-05,19.211570247933885,,,,,,,,,,,,4s2y3lve,0
150,8619.40947072,,,1754303923.745991,,,,,0.044319719076156616,5317764.0,4464221.0,0.0079,1.373,43.672,0.991110097420843,27.6836,365.0,,,,,,,,,,,,19.211570247933885,,,,,,,,,,,,4s2y3lve,0
151,8670.328969018,,,1754303974.6655545,,,,,,5389828.0,,,,,,,370.0,,,,,,0.9900902666151523,4525456.0,1.5554,60.0,651.403,1.41e-05,19.47603305785124,,,,,,,,,,,,4s2y3lve,0
152,8698.067329925,,,1754304002.4031675,,,,,0.0444774255156517,5389828.0,4525456.0,0.0079,1.37,43.603,0.9909305290171975,27.7274,370.0,,,,,,,,,,,,19.47603305785124,,,,,,,,,,,,4s2y3lve,0
153,8748.500757926,,,1754304052.837328,,,,,,5460780.0,,,,,,,375.0,,,,,,0.9892793584614992,4585989.0,1.6308,90.0,653.801,1.41e-05,19.740495867768594,,,,,,,,,,,,4s2y3lve,0
